URL,Track Name,Country,City,Date,Length (Km),Race Type,Position,Car Number,Driver Name,Team Name,Laps,Time,Gap,Interval,KPH,Best Lap Time
https://www.fiaformula2.com/Results?raceid=981,Autodromo Nazionale Monza,Italy,Monza,2001-09-03 20:17:00,5.793,Free Practice Results,3.0,1,C. Leclerc,PREMA Racing,18.0,1:31.367,0.239,0.005,228.253,12:11:38
https://www.fiaformula2.com/Results?raceid=981,Autodromo Nazionale Monza,Italy,Monza,2001-09-03 20:17:00,5.793,Free Practice Results,4.0,7,N. Matsushita,ART Grand Prix,17.0,1:31.406,0.278,0.039,228.155,12:16:24
https://www.fiaformula2.com/Results?raceid=981,Autodromo Nazionale Monza,Italy,Monza,2001-09-03 20:17:00,5.793,Free Practice Results,5.0,3,N. de Vries,Racing Engineering,17.0,1:31.446,0.318,0.040,228.055,12:11:30
https://www.fiaformula2.com/Results?raceid=981,Autodromo Nazionale Monza,Italy,Monza,2001-09-03 20:17:00,5.793,Free Practice Results,6.0,9,O. Rowland,DAMS,18.0,1:31.514,0.386,0.068,227.886,12:12:28
https://www.fiaformula2.com/Results?raceid=981,Autodromo Nazionale Monza,Italy,Monza,2001-09-03 20:17:00,5.793,Free Practice Results,7.0,8,A. Albon,ART Grand Prix,18.0,1:31.516,0.388,0.002,227.881,12:07:29
https://www.fiaformula2.com/Results?raceid=981,Autodromo Nazionale Monza,Italy,Monza,2001-09-03 20:17:00,5.793,Free Practice Results,8.0,15,J. King,MP Motorsport,20.0,1:31.657,0.529,0.141,227.53,12:10:57
https://www.fiaformula2.com/Results?raceid=981,Autodromo Nazionale Monza,Italy,Monza,2001-09-03 20:17:00,5.793,Free Practice Results,9.0,18,L. Delétraz,Rapax,19.0,1:31.671,0.543,0.014,227.496,12:07:17
https://www.fiaformula2.com/Results?raceid=981,Autodromo Nazionale Monza,Italy,Monza,2001-09-03 20:17:00,5.793,Free Practice Results,10.0,2,A. Fuoco,PREMA Racing,19.0,1:31.727,0.599,0.056,227.357,12:11:16
https://www.fiaformula2.com/Results?raceid=981,Autodromo Nazionale Monza,Italy,Monza,2001-09-03 20:17:00,5.793,Free Practice Results,11.0,20,N. Nato,Pertamina Arden,19.0,1:31.744,0.616,0.017,227.315,12:11:42
https://www.fiaformula2.com/Results?raceid=981,Autodromo Nazionale Monza,Italy,Monza,2001-09-03 20:17:00,5.793,Free Practice Results,12.0,11,R. Boschung,Campos Racing,17.0,1:31.793,0.665,0.049,227.193,12:07:19
https://www.fiaformula2.com/Results?raceid=981,Autodromo Nazionale Monza,Italy,Monza,2001-09-03 20:17:00,5.793,Free Practice Results,13.0,10,N. Latifi,DAMS,19.0,1:32.064,0.936,0.271,226.525,12:04:14
https://www.fiaformula2.com/Results?raceid=981,Autodromo Nazionale Monza,Italy,Monza,2001-09-03 20:17:00,5.793,Free Practice Results,14.0,4,G. Malja,Racing Engineering,16.0,1:32.095,0.967,0.031,226.448,12:10:41
https://www.fiaformula2.com/Results?raceid=981,Autodromo Nazionale Monza,Italy,Monza,2001-09-03 20:17:00,5.793,Free Practice Results,15.0,19,R. Merhi,Rapax,16.0,1:32.107,0.979,0.012,226.419,12:27:51
https://www.fiaformula2.com/Results?raceid=981,Autodromo Nazionale Monza,Italy,Monza,2001-09-03 20:17:00,5.793,Free Practice Results,16.0,14,S. Sette Câmara,MP Motorsport,18.0,1:32.131,1.003,0.024,226.36,12:11:57
https://www.fiaformula2.com/Results?raceid=981,Autodromo Nazionale Monza,Italy,Monza,2001-09-03 20:17:00,5.793,Free Practice Results,17.0,17,S. Ferrucci,Trident,21.0,1:32.300,1.172,0.169,225.945,12:04:43
https://www.fiaformula2.com/Results?raceid=981,Autodromo Nazionale Monza,Italy,Monza,2001-09-03 20:17:00,5.793,Free Practice Results,18.0,12,R. Visoiu,Campos Racing,18.0,1:32.543,1.415,0.243,225.352,12:10:31
https://www.fiaformula2.com/Results?raceid=981,Autodromo Nazionale Monza,Italy,Monza,2001-09-03 20:17:00,5.793,Free Practice Results,19.0,16,N. Jeffri,Trident,21.0,1:32.822,1.694,0.279,224.675,12:10:49
https://www.fiaformula2.com/Results?raceid=981,Autodromo Nazionale Monza,Italy,Monza,2001-09-03 20:17:00,5.793,Free Practice Results,20.0,21,S. Gelael,Pertamina Arden,16.0,1:32.839,1.711,0.017,224.634,12:06:46
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Sprint Race Results,1.0,6,A. Markelov,RUSSIAN TIME,28.0,43:01.086,0,0,173.039,1:30.747
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Sprint Race Results,2.0,10,N. Latifi,DAMS,28.0,43:12.926,11.840,0,172.249,1:30.878
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Sprint Race Results,3.0,9,O. Rowland,DAMS,28.0,43:14.372,13.286,1.446,172.153,1:30.838
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Sprint Race Results,4.0,5,L. Ghiotto,RUSSIAN TIME,28.0,43:15.777,14.691,1.405,172.06,1:29.307
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Sprint Race Results,5.0,2,A. Fuoco,PREMA Racing,28.0,43:17.583,16.497,1.806,171.94,1:30.158
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Sprint Race Results,6.0,3,N. de Vries,Racing Engineering,28.0,43:21.287,20.201,3.704,171.695,1:29.296
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Sprint Race Results,7.0,1,C. Leclerc,PREMA Racing,28.0,43:21.596,20.510,0.309,171.675,1:29.579
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Sprint Race Results,8.0,12,Á. Palou,Campos Racing,28.0,43:26.113,25.027,4.517,171.377,1:30.848
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Sprint Race Results,9.0,8,A. Albon,ART Grand Prix,28.0,43:26.699,25.613,0.586,171.339,1:31.369
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Sprint Race Results,10.0,20,N. Nato,Pertamina Arden,28.0,43:31.497,30.411,4.798,171.024,1:31.249
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Sprint Race Results,11.0,7,N. Matsushita,ART Grand Prix,28.0,43:35.145,34.059,3.648,170.786,1:31.505
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Sprint Race Results,12.0,18,L. Delétraz,Rapax,28.0,43:39.160,38.074,4.015,170.524,1:31.470
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Sprint Race Results,13.0,17,S. Ferrucci,Trident,28.0,43:45.343,44.257,6.183,170.122,1:30.280
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Sprint Race Results,14.0,14,S. Sette Câmara,MP Motorsport,28.0,43:53.122,52.036,7.779,169.62,1:30.443
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Sprint Race Results,15.0,16,N. Jeffri,Trident,28.0,43:53.481,52.395,0.359,169.596,1:31.197
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Sprint Race Results,16.0,21,S. Gelael,Pertamina Arden,28.0,43:53.602,52.516,0.121,169.589,1:31.793
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Sprint Race Results,17.0,19,R. Binder,Rapax,28.0,43:53.744,52.658,0.142,169.58,1:29.032
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Sprint Race Results,18.0,4,G. Malja,Racing Engineering,28.0,44:05.922,64.836,12.178,168.799,1:31.434
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Sprint Race Results,19.0,11,R. Boschung,Campos Racing,27.0,42:08.048,DNF,0,170.364,1:31.772
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Feature Race Results,1.0,1,C. Leclerc,PREMA Racing,39.0,1:01:31.999,0,0,168.466,1:30.242
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Feature Race Results,2.0,9,O. Rowland,DAMS,39.0,1:01:32.229,0.230,0,168.456,1:29.906
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Feature Race Results,3.0,2,A. Fuoco,PREMA Racing,39.0,1:01:32.916,0.917,0.687,168.424,1:30.787
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Feature Race Results,4.0,10,N. Latifi,DAMS,39.0,1:01:33.235,1.236,0.319,168.41,1:31.054
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Feature Race Results,5.0,6,A. Markelov,RUSSIAN TIME,39.0,1:01:34.684,2.685,1.449,168.344,1:30.804
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Feature Race Results,6.0,15,J. King,MP Motorsport,39.0,1:01:38.743,6.744,4.059,168.159,1:31.220
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Feature Race Results,7.0,5,L. Ghiotto,RUSSIAN TIME,39.0,1:01:40.016,8.017,1.273,168.101,1:30.675
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Feature Race Results,8.0,12,Á. Palou,Campos Racing,39.0,1:01:40.261,8.262,0.245,168.09,1:30.462
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Feature Race Results,9.0,16,N. Jeffri,Trident,39.0,1:01:46.482,14.483,6.221,167.808,1:31.379
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Feature Race Results,10.0,14,S. Sette Câmara,MP Motorsport,39.0,1:01:48.225,16.226,1.743,167.729,1:30.909
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Feature Race Results,11.0,20,N. Nato,Pertamina Arden,39.0,1:01:48.255,16.256,0.030,167.728,1:30.626
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Feature Race Results,12.0,8,A. Albon,ART Grand Prix,39.0,1:01:49.121,17.122,0.866,167.689,1:30.621
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Feature Race Results,13.0,3,N. de Vries,Racing Engineering,39.0,1:01:49.656,17.657,0.535,167.664,1:31.699
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Feature Race Results,14.0,4,G. Malja,Racing Engineering,39.0,1:01:56.854,24.855,7.198,167.34,1:30.627
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Feature Race Results,15.0,19,R. Binder,Rapax,39.0,1:01:58.941,26.942,2.087,167.246,1:31.728
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Feature Race Results,16.0,21,S. Gelael,Pertamina Arden,38.0,1:01:32.320,1 LAP,1 LAP,164.134,1:30.036
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Feature Race Results,17.0,18,L. Delétraz,Rapax,38.0,1:01:32.365,1 LAP,0.045,164.132,1:30.450
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Feature Race Results,18.0,7,N. Matsushita,ART Grand Prix,38.0,1:01:35.162,1 LAP,2.797,164.008,1:31.832
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Qualifying Session Results,1.0,1,C. Leclerc,PREMA Racing,11.0,1:24.682,0,0,188.243,-
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Qualifying Session Results,2.0,5,L. Ghiotto,RUSSIAN TIME,10.0,1:24.942,0.260,0,187.666,-
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Qualifying Session Results,3.0,14,S. Sette Câmara,MP Motorsport,9.0,1:25.257,0.575,0.315,186.973,-
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Qualifying Session Results,4.0,9,O. Rowland,DAMS,10.0,1:25.316,0.634,0.059,186.844,-
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Qualifying Session Results,5.0,6,A. Markelov,RUSSIAN TIME,11.0,1:25.422,0.740,0.106,186.612,-
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Qualifying Session Results,6.0,8,A. Albon,ART Grand Prix,9.0,1:25.426,0.744,0.004,186.603,-
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Qualifying Session Results,7.0,7,N. Matsushita,ART Grand Prix,11.0,1:25.450,0.768,0.024,186.551,-
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Qualifying Session Results,8.0,3,N. de Vries,Racing Engineering,11.0,1:25.470,0.788,0.020,186.507,-
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Qualifying Session Results,9.0,10,N. Latifi,DAMS,14.0,1:25.477,0.795,0.007,186.492,-
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Qualifying Session Results,10.0,20,N. Nato,Pertamina Arden,11.0,1:25.583,0.901,0.106,186.261,-
https://www.fiaformula2.com/Results?raceid=982,Circuito de JerezJEREZ,Spain,Jerez de la Frontera,2006-10-08 20:17:00,4.428,Qualifying Session Results,11.0,12,Á. Palou,Campos Racing,11.0,1:25.600,0.918,0.017,186.224,-
